timestamp,x,y,z,label
1657094227600,2,240,42,1
1657094227640,3,245,47,1
1657094227680,-1,248,46,1
1657094227720,-4,250,43,1
1657094227760,-6,250,42,1
1657094227800,-6,249,42,1
1657094227840,-1,246,42,1
1657094227880,2,244,40,1
1657094227920,3,241,40,1
1657094227960,2,240,39,1
1657094228000,1,239,40,1
1657094228040,-1,241,40,1
1657094228080,-2,245,44,1
1657094228120,-2,248,45,1
1657094228160,-1,250,45,1
1657094228200,-3,249,44,1
1657094228240,0,248,39,1
1657094228280,-1,244,36,1
1657094228320,0,240,37,1
1657094228360,0,241,38,1
1657094228400,-1,241,43,1
1657094228440,0,244,46,1
1657094228480,0,246,45,1
1657094228520,0,244,42,1
1657094228560,0,245,39,1
1657094228600,-2,245,37,1
1657094228640,-4,246,36,1
1657094228680,-3,248,38,1
1657094228720,-1,250,40,1
1657094228760,0,248,44,1
1657094228800,0,246,43,1
1657094228840,0,242,41,1
1657094228880,-1,239,37,1
1657094228920,-1,238,37,1
1657094228960,-1,242,40,1
1657094229000,0,246,44,1
1657094229040,-1,248,46,1
1657094229080,-1,247,44,1
1657094229120,-1,245,39,1
1657094229160,-1,243,36,1
1657094229200,0,242,38,1
1657094229240,0,245,38,1
1657094229280,-2,248,44,1
1657094229320,-2,249,43,1
1657094229360,-3,247,41,1
1657094229400,-3,244,38,1
1657094229440,-1,242,37,1
1657094229480,1,241,38,1
1657094229520,2,241,42,1
1657094229560,1,242,42,1
1657094229600,0,242,41,1
1657094229640,-1,245,39,1
1657094229680,-1,245,37,1
1657094229720,-1,245,37,1
1657094229760,0,247,41,1
1657094229800,-1,248,43,1
1657094229840,-2,247,44,1
1657094229880,-4,249,43,1
1657094229920,-4,246,38,1
1657094229960,-1,245,35,1
1657094230000,1,243,38,1
1657094230040,1,242,40,1
1657094230080,2,240,42,1
1657094230120,0,239,44,1
1657094230160,-2,240,45,1
1657094230200,-5,243,43,1
1657094230240,-4,244,40,1
1657094230280,-3,248,38,1
1657094230320,0,249,40,1
1657094230360,1,248,40,1
1657094230400,1,248,42,1
1657094230440,0,247,41,1
1657094230480,0,245,41,1
1657094230520,-1,244,40,1
1657094230560,-1,243,39,1
1657094230600,0,241,37,1
1657094230640,0,241,36,1
1657094230680,-2,241,37,1
1657094230720,-2,245,39,1
1657094230760,-3,250,41,1
1657094230800,-2,252,47,1
1657094230840,0,251,48,1
1657094230880,1,246,46,1
1657094230920,1,241,41,1
1657094230960,1,236,35,1
1657094231000,0,236,32,1
1657094231040,-1,240,35,1
1657094231080,-4,248,40,1
1657094231120,-3,251,45,1
1657094231160,-2,251,48,1
1657094231200,0,247,46,1
1657094231240,1,241,41,1
1657094231280,2,238,40,1
1657094231320,1,238,40,1
1657094231360,0,242,42,1
1657094231400,-2,247,44,1
1657094231440,-5,252,43,1
1657094231480,-8,254,37,1
1657094231520,-6,254,33,1
1657094231560,-2,251,31,1
1657094231600,1,247,36,1
1657094231640,5,240,43,1
1657094231680,6,234,51,1
1657094231720,2,231,53,1
1657094231760,0,231,49,1
1657094231800,-5,235,42,1
1657094231840,-9,241,36,1
1657094231880,-10,249,34,1
1657094231920,-4,254,39,1
1657094231960,0,256,44,1
1657094232000,3,257,48,1
1657094232040,2,255,46,1
1657094232080,1,247,46,1
1657094232120,0,239,42,1
1657094232160,0,235,35,1
1657094232200,0,236,36,1
1657094232240,2,237,37,1
1657094232280,1,241,40,1
1657094232320,0,243,44,1
1657094232360,-3,247,45,1
1657094232400,-6,248,45,1
1657094232440,-3,248,42,1
1657094232480,-1,248,39,1
1657094232520,0,248,39,1
1657094232560,2,246,41,1
1657094232600,1,245,41,1
1657094232640,0,242,41,1
1657094232680,-2,243,42,1
1657094232720,-1,241,40,1
1657094232760,0,241,39,1
1657094232800,0,240,40,1
1657094232840,1,243,39,1
1657094232880,2,245,39,1
1657094232920,0,250,40,1
1657094232960,-4,252,40,1
1657094233000,-5,253,42,1
1657094233040,-7,251,40,1
1657094233080,-3,247,38,1
1657094233120,1,242,38,1
1657094233160,4,237,40,1
1657094233200,5,235,41,1
1657094233240,4,234,42,1
1657094233280,2,235,42,1
1657094233320,-1,241,43,1
1657094233360,-5,246,44,1
1657094233400,-8,254,40,1
1657094233440,-9,259,38,1
1657094233480,-6,261,36,1
1657094233520,-1,259,35,1
1657094233560,2,252,35,1
1657094233600,4,241,37,1
1657094233640,4,229,41,1
1657094233680,3,220,42,1
1657094233720,1,221,42,1
1657094233760,-3,231,42,1
1657094233800,-7,245,42,1
1657094233840,-7,256,44,1
1657094233880,-3,261,47,1
1657094233920,1,261,45,1
1657094233960,1,256,43,1
1657094234000,2,247,37,1
1657094234040,2,238,35,1
1657094234080,1,234,35,1
1657094234120,1,235,38,1
1657094234160,0,240,41,1
1657094234200,0,246,43,1
1657094234240,-2,249,46,1
1657094234280,-2,250,43,1
1657094234320,-3,247,42,1
1657094234360,-2,245,42,1
1657094234400,0,239,39,1
1657094234440,1,238,39,1
1657094234480,1,241,39,1
1657094234520,0,246,39,1
1657094234560,-1,250,40,1
1657094234600,-1,251,39,1
1657094234640,-1,248,42,1
1657094234680,-1,244,44,1
1657094234720,-1,241,44,1
1657094234760,-1,242,43,1
1657094234800,-2,246,40,1
1657094234840,-1,250,39,1
1657094234880,0,253,38,1
1657094234920,3,251,37,1
1657094234960,4,246,38,1
1657094235000,3,238,40,1
1657094235040,0,232,43,1
1657094235080,-5,229,48,1
1657094235120,-7,233,48,1
1657094235160,-8,243,48,1
1657094235200,-3,253,45,1
1657094235240,0,256,41,1
1657094235280,3,257,37,1
1657094235320,3,255,37,1
1657094235360,1,250,39,1
1657094235400,-1,242,43,1
1657094235440,-2,236,47,1
1657094235480,-4,233,46,1
1657094235520,-2,234,45,1
1657094235560,-2,240,44,1
1657094235600,0,244,41,1
1657094235640,0,249,40,1
1657094235680,-1,252,38,1
1657094235720,0,252,38,1
1657094235760,1,250,39,1
1657094235800,0,248,42,1
1657094235840,1,244,41,1
1657094235880,0,241,41,1
1657094235920,-1,237,42,1
1657094235960,-1,237,39,1
1657094236000,-2,239,38,1
1657094236040,-2,243,42,1
1657094236080,-3,248,43,1
1657094236120,-3,253,44,1
1657094236160,-1,251,41,1
1657094236200,0,251,41,1
1657094236240,1,248,39,1
1657094236280,2,244,37,1
1657094236320,2,242,38,1
1657094236360,0,240,37,1
1657094236400,0,241,36,1
1657094236440,-4,244,40,1
1657094236480,-6,246,44,1
1657094236520,-9,245,45,1
1657094236560,-6,243,48,1
1657094236600,-1,241,44,1
1657094236640,3,240,40,1
1657094236680,6,242,38,1
1657094236720,6,247,34,1
1657094236760,3,252,35,1
1657094236800,-2,255,35,1
1657094236840,-9,252,37,1
1657094236880,-10,247,41,1
1657094236920,-7,239,43,1
1657094236960,-1,233,46,1
1657094237000,2,231,46,1
1657094237040,3,240,44,1
1657094237080,3,247,43,1
1657094237120,0,253,40,1
1657094237160,-2,254,40,1
1657094237200,-3,251,37,1
1657094237240,-2,245,39,1
1657094237280,-1,239,42,1
1657094237320,-2,235,44,1
1657094237360,-2,235,42,1
1657094237400,-1,242,47,1
1657094237440,-1,251,47,1
1657094237480,0,254,46,1
1657094237520,1,254,42,1
1657094237560,1,250,39,1
1657094237600,0,245,36,1
1657094237640,-1,240,38,1
1657094237680,-4,237,39,1
1657094237720,-4,239,40,1
1657094237760,-1,241,44,1
1657094237800,0,243,46,1
1657094237840,0,245,49,1
1657094237880,2,245,47,1
1657094237920,1,245,44,1
1657094237960,1,244,39,1
1657094238000,1,243,39,1
1657094238040,-2,243,39,1
1657094238080,-3,246,38,1
1657094238120,-4,250,40,1
1657094238160,-2,253,39,1
1657094238200,-1,253,37,1
1657094238240,2,250,37,1
1657094238280,3,246,37,1
1657094238320,3,240,42,1
1657094238360,0,238,45,1
1657094238400,-2,236,48,1
1657094238440,-5,236,49,1
1657094238480,-4,238,44,1
1657094238520,-2,241,41,1
1657094238560,0,245,37,1
1657094238600,1,248,36,1
1657094238640,1,252,35,1
1657094238680,0,255,38,1
1657094238720,-2,256,41,1
1657094238760,-2,254,42,1
1657094238800,-1,246,45,1
1657094238840,0,240,43,1
1657094238880,6,243,47,1
1657094238920,1,235,42,1
1657094238960,0,238,40,1
1657094239000,0,242,43,1
1657094239040,0,246,45,1
1657094239080,0,250,46,1
1657094239120,-1,251,42,1
1657094239160,-2,250,40,1
1657094239200,-3,249,37,1
1657094239240,-1,245,32,1
1657094239280,0,245,35,1
1657094239320,1,242,38,1
1657094239360,2,239,44,1
1657094239400,1,239,47,1
1657094239440,-1,241,52,1
1657094239480,-2,243,49,1
1657094239520,-3,247,43,1
1657094239560,-2,249,36,1
1657094239600,0,250,31,1
1657094239640,1,251,29,1
1657094239680,0,249,34,1
1657094239720,-1,245,39,1
1657094239760,-2,242,46,1
1657094239800,-1,238,51,1
1657094239840,0,239,52,1
1657094239880,1,240,50,1
1657094239920,1,245,41,1
1657094239960,0,248,34,1
1657094240000,-4,249,30,1
1657094240040,-6,249,34,1
1657094240080,-4,246,38,1
1657094240120,1,243,43,1
1657094240160,4,241,49,1
1657094240200,3,242,54,1
1657094240240,2,244,49,1
1657094240280,-1,246,43,1
1657094240320,-3,248,37,1
1657094240360,-6,248,34,1
1657094240400,-2,246,34,1
1657094240440,1,245,34,1
1657094240480,4,242,39,1
1657094240520,3,242,46,1
1657094240560,0,241,50,1
1657094240600,-3,243,50,1
1657094240640,-4,243,48,1
1657094240680,-2,242,43,1
1657094240720,-2,246,36,1
1657094240760,0,246,34,1
1657094240800,1,247,36,1
1657094240840,1,249,37,1
1657094240880,1,247,39,1
1657094240920,0,245,42,1
1657094240960,-1,244,44,1
1657094241000,-1,243,44,1
1657094241040,0,242,44,1
1657094241080,0,242,43,1
1657094241120,-1,245,40,1
1657094241160,-2,248,39,1
1657094241200,-2,248,38,1
1657094241240,-1,249,37,1
1657094241280,-1,246,38,1
1657094241320,0,243,40,1
1657094241360,2,238,43,1
1657094241400,1,237,46,1
1657094241440,1,239,46,1
1657094241480,-1,244,43,1
1657094241520,-3,251,40,1
1657094241560,-4,254,35,1
1657094241600,-4,255,35,1
1657094241640,-1,251,34,1
1657094241680,1,245,38,1
1657094241720,1,239,43,1
1657094241760,1,235,48,1
1657094241800,0,234,48,1
1657094241840,-1,234,45,1
1657094241880,-2,241,42,1
1657094241920,-3,248,39,1
1657094241960,-2,252,37,1
1657094242000,0,255,38,1
1657094242040,0,255,40,1
1657094242080,0,254,43,1
1657094242120,0,247,43,1
1657094242160,0,239,43,1
1657094242200,-1,235,41,1
1657094242240,-2,234,41,1
1657094242280,-1,237,41,1
1657094242320,-1,244,42,1
1657094242360,0,247,43,1
1657094242400,0,249,42,1
1657094242440,-1,249,43,1
1657094242480,-1,248,41,1
1657094242520,-3,247,38,1
1657094242560,-1,246,38,1
1657094242600,0,245,39,1
1657094242640,0,245,40,1
1657094242680,1,242,42,1
1657094242720,0,241,40,1
1657094242760,-1,240,44,1
1657094242800,-2,240,43,1
1657094242840,-4,242,43,1
1657094242880,-2,245,41,1
1657094242920,0,248,38,1
1657094242960,0,250,39,1
1657094243000,1,253,39,1
1657094243040,0,250,40,1
1657094243080,0,246,40,1
1657094243120,-1,242,41,1
1657094243160,-2,237,40,1
1657094243200,-3,238,39,1
1657094243240,-2,240,40,1
1657094243280,-2,245,41,1
1657094243320,-1,250,42,1
1657094243360,0,252,44,1
1657094243400,1,251,43,1
1657094243440,0,245,41,1
1657094243480,-2,240,39,1
1657094243520,-1,236,38,1
1657094243560,-1,236,39,1
1657094243600,-1,239,41,1
1657094243640,-1,246,43,1
1657094243680,0,251,44,1
1657094243720,0,254,42,1
1657094243760,0,253,41,1
1657094243800,-1,250,39,1
1657094243840,4,250,45,1
1657094243880,-1,240,39,1
1657094243920,0,236,41,1
1657094243960,1,238,46,1
1657094244000,1,239,47,1
1657094244040,0,241,45,1
1657094244080,1,245,43,1
1657094244120,0,248,41,1
1657094244160,-1,250,39,1
1657094244200,-2,250,39,1
1657094244240,-4,250,39,1
1657094244280,-2,245,41,1
1657094244320,-2,244,42,1
1657094244360,0,240,40,1
1657094244400,1,240,41,1
1657094244440,1,241,41,1
1657094244480,1,243,42,1
1657094244520,0,247,41,1
1657094244560,-3,247,39,1
1657094244600,-4,248,40,1
1657094244640,-2,246,39,1
1657094244680,-2,244,41,1
1657094244720,0,243,42,1
1657094244760,1,242,43,1
1657094244800,0,244,43,1
1657094244840,-1,247,41,1
1657094244880,-1,248,40,1
1657094244920,-4,249,38,1
1657094244960,-1,249,37,1
1657094245000,0,246,41,1
1657094245040,5,248,46,1
1657094245080,1,241,40,1
1657094245120,1,241,42,1
1657094245160,0,242,43,1
1657094245200,-1,243,40,1
1657094245240,-2,245,42,1
1657094245280,-2,247,42,1
1657094245320,-1,247,40,1
1657094245360,0,246,38,1
1657094245400,0,245,39,1
1657094245440,0,244,37,1
1657094245480,0,243,37,1
1657094245520,-1,244,39,1
1657094245560,0,244,42,1
1657094245600,-1,245,43,1
1657094245640,-1,245,44,1
1657094245680,0,245,44,1
1657094245720,-1,246,41,1
1657094245760,0,246,38,1
1657094245800,-1,246,37,1
1657094245840,-1,245,37,1
1657094245880,-1,245,39,1
1657094245920,-1,244,40,1
1657094245960,-1,244,43,1
1657094246000,-1,245,44,1
1657094246040,0,245,43,1
1657094246080,0,245,41,1
1657094246120,-1,244,41,1
1657094246160,-1,245,40,0
1657094246200,-1,243,41,0
1657094246240,-1,244,42,0
1657094246280,-1,243,42,0
1657094246320,-2,246,40,0
1657094246360,-2,245,42,0
1657094246400,-2,246,42,0
1657094246440,-1,246,41,0
1657094246480,-1,248,41,0
1657094246520,0,247,40,0
1657094246560,0,245,41,0
1657094246600,0,244,43,0
1657094246640,-1,244,41,0
1657094246680,-2,244,42,0
1657094246720,-3,244,42,0
1657094246760,-3,244,41,0
1657094246800,-3,243,41,0
1657094246840,-2,242,39,0
1657094246880,-1,243,37,0
1657094246920,0,245,41,0
1657094246960,0,248,43,0
1657094247000,0,251,46,0
1657094247040,0,251,45,0
1657094247080,-1,250,46,0
1657094247120,-1,245,44,0
1657094247160,-1,242,42,0
1657094247200,-3,238,39,0
1657094247240,-2,236,35,0
1657094247280,-2,236,36,0
1657094247320,0,240,41,0
1657094247360,0,245,46,0
1657094247400,0,252,49,0
1657094247440,0,254,51,0
1657094247480,0,252,48,0
1657094247520,-1,250,47,0
1657094247560,-3,248,43,0
1657094247600,-2,243,39,0
1657094247640,-2,239,36,0
1657094247680,-1,239,37,0
1657094247720,0,239,41,0
1657094247760,0,243,44,0
1657094247800,0,244,46,0
1657094247840,-2,245,44,0
1657094247880,-1,245,43,0
1657094247920,-2,246,43,0
1657094247960,-3,248,43,0
1657094248000,0,249,44,0
1657094248040,-1,250,45,0
1657094248080,-1,249,43,0
1657094248120,-1,245,41,0
1657094248160,-2,241,39,0
1657094248200,-1,239,38,0
1657094248240,-1,239,38,0
1657094248280,0,240,41,0
1657094248320,0,244,45,0
1657094248360,-2,247,47,0
1657094248400,-3,248,47,0
1657094248440,-4,247,44,0
1657094248480,-3,246,42,0
1657094248520,-1,245,38,0
1657094248560,0,245,39,0
1657094248600,1,247,41,0
1657094248640,0,246,44,0
1657094248680,0,245,44,0
1657094248720,-2,243,44,0
1657094248760,-2,240,41,0
1657094248800,-2,240,40,0
1657094248840,-3,240,40,0
1657094248880,-2,242,40,0
1657094248920,-1,245,41,0
1657094248960,0,245,44,0
1657094249000,0,247,46,0
1657094249040,0,248,44,0
1657094249080,0,248,44,0
1657094249120,0,250,47,0
1657094249160,-1,247,40,0
1657094249200,-3,245,39,0
1657094249240,-3,244,40,0
1657094249280,-1,242,40,0
1657094249320,-1,243,43,0
1657094249360,-1,244,43,0
1657094249400,-1,244,43,0
1657094249440,-2,243,43,0
1657094249480,-3,244,43,0
1657094249520,-2,243,41,0
1657094249560,-2,244,42,0
1657094249600,0,244,40,0
1657094249640,1,246,42,0
1657094249680,0,248,44,0
1657094249720,0,249,45,0
1657094249760,-2,248,44,0
1657094249800,-4,245,41,0
1657094249840,-6,242,41,0
1657094249880,-3,241,38,0
1657094249920,-1,240,38,0
1657094249960,0,240,40,0
1657094250000,1,244,44,0
1657094250040,1,247,44,0
1657094250080,1,249,45,0
1657094250120,0,249,47,0
1657094250160,-2,249,43,0
1657094250200,-3,246,42,0
1657094250240,-3,244,41,0
1657094250280,-2,242,39,0
1657094250320,-3,242,40,0
1657094250360,-1,243,40,0
1657094250400,-1,244,42,0
1657094250440,-1,244,41,0
1657094250480,0,244,43,0
1657094250520,-1,245,42,0
1657094250560,0,245,42,0
1657094250600,-1,245,42,0
1657094250640,-2,245,42,0
1657094250680,-1,245,42,0
1657094250720,-1,246,40,0
1657094250760,-2,246,39,0
1657094250800,-2,246,43,0
1657094250840,-1,246,41,0
1657094250880,-2,246,41,0
1657094250920,-1,244,42,0
1657094250960,-1,243,41,0
1657094251000,0,243,41,0
1657094251040,1,242,40,0
1657094251080,0,243,42,0
1657094251120,0,244,42,0
1657094251160,-1,246,44,0
1657094251200,-2,247,44,0
1657094251240,-4,249,44,0
1657094251280,-4,248,43,0
1657094251320,-3,246,40,0
1657094251360,-1,244,38,0
1657094251400,-1,242,39,0
1657094251440,-1,240,39,0
1657094251480,0,241,39,0
1657094251520,0,241,42,0
1657094251560,0,243,43,0
1657094251600,-1,245,46,0
1657094251640,-3,250,44,0
1657094251680,-2,250,43,0
1657094251720,-2,249,42,0
1657094251760,-3,248,42,0
1657094251800,-2,246,40,0
1657094251840,-2,243,37,0
1657094251880,0,239,39,0
1657094251920,1,239,41,0
1657094251960,1,240,44,0
1657094252000,0,244,46,0
1657094252040,-1,246,44,0
1657094252080,-1,246,46,0
1657094252120,-2,247,42,0
1657094252160,-2,247,39,0
1657094252200,-2,246,40,0
1657094252240,-2,245,40,0
1657094252280,-2,246,41,0
1657094252320,-1,245,42,0
1657094252360,-1,245,43,0
1657094252400,-1,244,43,0
1657094252440,0,244,42,0
1657094252480,0,245,41,0
1657094252520,-1,244,41,0
1657094252560,-1,245,41,0
1657094252600,-1,244,41,0
1657094252640,-1,244,42,0
1657094252680,-1,245,43,0
1657094252720,0,245,42,0
1657094252760,0,244,42,0
1657094252800,-1,246,41,0
1657094252840,-3,245,40,0
1657094252880,-4,246,41,0
1657094252920,-2,244,42,0
1657094252960,-1,244,42,0
1657094253000,0,245,42,0
1657094253040,0,245,42,0
1657094253080,1,246,42,0
1657094253120,0,247,43,0
1657094253160,-2,246,45,0
1657094253200,-3,245,42,0
1657094253240,-2,243,42,0
1657094253280,-2,242,39,0
1657094253320,-1,242,40,0
1657094253360,-1,242,39,0
1657094253400,-1,244,41,0
1657094253440,-1,247,44,0
1657094253480,-2,249,44,0
1657094253520,-1,249,44,0
1657094253560,-1,248,43,0
1657094253600,-1,246,43,0
1657094253640,-2,243,42,0
1657094253680,-2,240,42,0
1657094253720,-2,239,41,0
1657094253760,-2,241,43,0
1657094253800,0,243,42,0
1657094253840,-1,247,42,0
1657094253880,-1,252,41,0
1657094253920,-1,251,43,0
1657094253960,-1,251,44,0
1657094254000,-3,248,43,0
1657094254040,-1,243,41,0
1657094254080,-1,240,42,0
1657094254120,-1,237,39,0
1657094254160,-1,238,42,0
1657094254200,0,241,43,0
1657094254240,-1,246,43,0
1657094254280,0,248,43,0
1657094254320,0,249,42,0
1657094254360,0,248,44,0
1657094254400,0,247,43,0
1657094254440,-1,247,43,0
1657094254480,-3,244,42,0
1657094254520,-2,243,41,0
1657094254560,-2,241,40,0
1657094254600,-1,242,41,0
1657094254640,-1,244,42,0
1657094254680,0,246,44,0
1657094254720,-1,246,45,0
1657094254760,0,246,44,0
1657094254800,0,246,43,0
1657094254840,-2,245,40,0
1657094254880,0,243,40,0
1657094254920,-2,245,42,0
1657094254960,-1,243,42,0
1657094255000,-1,244,43,0
1657094255040,-1,244,41,0
1657094255080,-1,246,43,0
1657094255120,-3,247,45,0
1657094255160,-1,247,44,0
1657094255200,-1,246,44,0
1657094255240,0,246,43,0
1657094255280,0,244,41,0
1657094255320,0,242,41,0
1657094255360,0,241,39,0
1657094255400,-1,243,40,0
1657094255440,-3,245,43,0
1657094255480,-3,247,43,0
1657094255520,-2,247,44,0
1657094255560,-2,247,43,0
1657094255600,0,245,43,0
1657094255640,0,245,43,0
1657094255680,0,244,42,0
1657094255720,0,243,41,0
1657094255760,-1,243,42,0
1657094255800,-1,244,41,0
1657094255840,-1,245,41,0
1657094255880,-1,245,43,0
1657094255920,-2,245,40,0
1657094255960,-1,244,42,0
1657094256000,-1,245,42,0
1657094256040,-2,246,43,0
1657094256080,-1,244,44,0
1657094256120,-3,246,42,0
1657094256160,-2,247,43,0
1657094256200,-2,247,41,0
1657094256240,-1,247,40,0
1657094256280,0,245,41,0
1657094256320,0,244,40,0
1657094256360,0,244,41,0
1657094256400,0,243,44,0
1657094256440,-2,242,44,0
1657094256480,-2,242,44,0
1657094256520,-3,243,43,0
1657094256560,-2,245,41,0
1657094256600,-2,246,39,0
1657094256640,0,247,39,0
1657094256680,0,247,40,0
1657094256720,0,247,41,0
1657094256760,0,246,41,0
1657094256800,-1,244,43,0
1657094256840,-2,243,43,0
1657094256880,-3,242,41,0
1657094256920,-1,242,40,0
1657094256960,-1,244,41,0
1657094257000,0,245,41,0
1657094257040,0,247,41,0
1657094257080,0,247,41,0
1657094257120,-2,248,42,0
1657094257160,-1,246,42,0
1657094257200,-2,243,41,0
1657094257240,-2,242,41,0
1657094257280,-1,242,42,0
1657094257320,0,243,44,0
1657094257360,-1,244,41,0
1657094257400,-1,246,41,0
1657094257440,0,246,39,0
1657094257480,-2,249,41,0
1657094257520,-1,246,41,0
1657094257560,-1,245,39,0
1657094257600,0,241,42,0
1657094257640,-1,241,44,0
1657094257680,-1,241,44,0
1657094257720,-2,245,43,0
1657094257760,-2,247,44,0
1657094257800,-2,248,43,0
1657094257840,-1,248,39,0
1657094257880,0,246,40,0
1657094257920,0,244,41,0
1657094257960,0,242,41,0
1657094258000,0,241,41,0
1657094258040,-3,243,43,0
1657094258080,-4,245,42,0
1657094258120,-3,247,41,0
1657094258160,-2,248,43,0
1657094258200,-1,246,44,0
1657094258240,-1,245,44,0
1657094258280,-2,244,43,0
1657094258320,0,244,41,0
1657094258360,-1,246,41,0
1657094258400,0,246,39,0
1657094258440,-1,246,41,0
1657094258480,0,246,41,0
1657094258520,-1,243,42,0
1657094258560,-1,241,43,0
1657094258600,-2,241,44,0
1657094258640,-3,244,43,0
1657094258680,-2,245,43,0
1657094258720,-2,248,42,0
1657094258760,0,248,42,0
1657094258800,0,247,41,0
1657094258840,0,246,40,0
1657094258880,0,244,41,0
1657094258920,-1,242,40,0
1657094258960,-1,242,41,0
1657094259000,-1,243,43,0
1657094259040,-1,241,44,0
1657094259080,-1,244,44,0
1657094259120,-2,246,43,0
1657094259160,-4,250,43,0
1657094259200,-2,250,41,0
1657094259240,-2,251,40,0
1657094259280,-1,250,39,0
1657094259320,0,246,41,0
1657094259360,1,242,41,0
1657094259400,1,237,43,0
1657094259440,0,237,42,0
1657094259480,-2,239,42,0
